<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,5,20170201,220500,129.03,129.34,129.01,129.34,70471
US2.AAPL,5,20170201,221000,129.34,129.5,129.3,129.45,72971
US2.AAPL,5,20170201,221500,129.49,129.79,129.49,129.77,127995
US2.AAPL,5,20170201,222000,129.79,129.85,129.7,129.82,65912
US2.AAPL,5,20170201,222500,129.84,129.86,129.67,129.83,50204
US2.AAPL,5,20170201,223000,129.83,130,129.83,129.99,229635
US2.AAPL,5,20170201,223500,129.995,130.12,129.845,129.87,159467
US2.AAPL,5,20170201,224000,129.85,129.89,129.725,129.83,48071
US2.AAPL,5,20170201,224500,129.83,129.85,129.65,129.8,48374
US2.AAPL,5,20170201,225000,129.81,129.93,129.76,129.91,61922
US2.AAPL,5,20170201,225500,129.9,129.915,129.84,129.9,28061
US2.AAPL,5,20170201,230000,129.91,130,129.86,129.99,59183
US2.AAPL,5,20170201,230500,129.99,130.12,129.99,130.11,87658
US2.AAPL,5,20170201,231000,130.12,130.34,130.11,130.31,95448
US2.AAPL,5,20170201,231500,130.3,130.49,130.25,130.42,73339
US2.AAPL,5,20170201,232000,130.425,130.44,130.11,130.12,56750
US2.AAPL,5,20170201,232500,130.14,130.18,129.9,129.91,62999
US2.AAPL,5,20170201,233000,129.9,130,129.86,129.91,73746
US2.AAPL,5,20170201,233500,129.92,129.93,129.75,129.775,48960
US2.AAPL,5,20170201,234000,129.78,129.88,129.655,129.88,57640
US2.AAPL,5,20170201,234500,129.89,129.93,129.66,129.76,49240
US2.AAPL,5,20170201,235000,129.74,129.81,129.54,129.62,69181
US2.AAPL,5,20170201,235500,129.61,129.61,128.95,128.98,167454
US2.AAPL,5,20170202,0,129.01,129.18,128.78,128.85,209316
US2.AAPL,5,20170202,173500,127.98,128.73,127.91,128.64,71432
US2.AAPL,5,20170202,174000,128.63,129.17,128.45,129.06,95921
US2.AAPL,5,20170202,174500,129.05,129.38,129.02,129.26,65729
US2.AAPL,5,20170202,175000,129.27,129.34,129.06,129.09,57634
US2.AAPL,5,20170202,175500,129.09,129.1,128.6,128.72,55458
US2.AAPL,5,20170202,180000,128.72,128.78,128.55,128.78,63585
US2.AAPL,5,20170202,180500,128.77,128.78,128.27,128.31,77572
US2.AAPL,5,20170202,181000,128.35,128.56,128.28,128.545,34824
US2.AAPL,5,20170202,181500,128.545,128.815,128.5,128.76,63244
US2.AAPL,5,20170202,182000,128.79,128.79,128.52,128.56,45160
US2.AAPL,5,20170202,182500,128.55,128.74,128.48,128.63,38302
US2.AAPL,5,20170202,183000,128.64,128.77,128.64,128.73,29330
US2.AAPL,5,20170202,183500,128.745,128.81,128.66,128.69,28099
US2.AAPL,5,20170202,184000,128.68,128.69,128.51,128.52,29454
US2.AAPL,5,20170202,184500,128.525,128.545,128.42,128.51,26773
US2.AAPL,5,20170202,185000,128.51,128.53,128.445,128.51,19523
US2.AAPL,5,20170202,185500,128.52,128.54,128.44,128.52,35907
US2.AAPL,5,20170202,190000,128.52,128.69,128.48,128.685,16158
US2.AAPL,5,20170202,190500,128.69,128.72,128.65,128.68,11417
US2.AAPL,5,20170202,191000,128.68,128.7,128.66,128.67,13288
US2.AAPL,5,20170202,191500,128.67,128.675,128.44,128.455,24528
US2.AAPL,5,20170202,192000,128.45,128.5,128.4,128.45,17970
US2.AAPL,5,20170202,192500,128.45,128.455,128.23,128.29,20056
US2.AAPL,5,20170202,193000,128.29,128.4,128.24,128.35,32144
US2.AAPL,5,20170202,193500,128.35,128.375,128.29,128.36,13927
US2.AAPL,5,20170202,194000,128.37,128.37,128.23,128.3,24404
US2.AAPL,5,20170202,194500,128.3,128.37,128.26,128.3,13314
US2.AAPL,5,20170202,195000,128.31,128.31,128.12,128.12,24047
US2.AAPL,5,20170202,195500,128.12,128.14,127.99,128.04,40345
US2.AAPL,5,20170202,200000,128.04,128.04,127.95,128,30912
US2.AAPL,5,20170202,200500,128,128.04,127.9,127.935,30968
US2.AAPL,5,20170202,201000,127.93,127.98,127.91,127.92,20136
US2.AAPL,5,20170202,201500,127.91,127.91,127.79,127.855,26380
US2.AAPL,5,20170202,202000,127.86,127.91,127.82,127.83,14547
US2.AAPL,5,20170202,202500,127.84,127.915,127.81,127.9,26224
US2.AAPL,5,20170202,203000,127.9,127.99,127.9,127.98,12206
US2.AAPL,5,20170202,203500,127.97,128,127.97,127.99,14017
US2.AAPL,5,20170202,204000,127.98,128.1,127.98,128.07,36702
US2.AAPL,5,20170202,204500,128.07,128.24,128.05,128.23,24930
US2.AAPL,5,20170202,205000,128.235,128.43,128.235,128.35,38777
US2.AAPL,5,20170202,205500,128.36,128.46,128.36,128.36,12654
US2.AAPL,5,20170202,210000,128.35,128.38,128.27,128.28,14846
US2.AAPL,5,20170202,210500,128.27,128.34,128.2,128.22,10489
US2.AAPL,5,20170202,211000,128.22,128.23,128.16,128.2,7933
US2.AAPL,5,20170202,211500,128.22,128.245,128.21,128.245,13735
US2.AAPL,5,20170202,212000,128.24,128.25,128.19,128.2,9647
US2.AAPL,5,20170202,212500,128.19,128.19,128.09,128.09,13367
US2.AAPL,5,20170202,213000,128.09,128.14,128.05,128.14,14449
US2.AAPL,5,20170202,213500,128.14,128.14,128.08,128.08,10641
US2.AAPL,5,20170202,214000,128.09,128.16,128.09,128.16,7491
US2.AAPL,5,20170202,214500,128.16,128.29,128.16,128.22,22206
US2.AAPL,5,20170202,215000,128.23,128.3,128.21,128.29,17252
US2.AAPL,5,20170202,215500,128.29,128.32,128.27,128.3,10592
US2.AAPL,5,20170202,220000,128.3,128.31,128.25,128.25,10577
US2.AAPL,5,20170202,220500,128.24,128.24,128.16,128.16,7720
US2.AAPL,5,20170202,221000,128.17,128.22,128.17,128.21,8600
US2.AAPL,5,20170202,221500,128.21,128.21,128.12,128.13,9342
US2.AAPL,5,20170202,222000,128.13,128.18,128.07,128.08,13224
US2.AAPL,5,20170202,222500,128.07,128.07,127.95,127.96,13262
US2.AAPL,5,20170202,223000,127.95,127.99,127.93,127.94,14548
US2.AAPL,5,20170202,223500,127.94,127.95,127.9,127.92,16504
US2.AAPL,5,20170202,224000,127.92,128.08,127.92,128.08,17160
US2.AAPL,5,20170202,224500,128.09,128.125,128.02,128.125,17066
US2.AAPL,5,20170202,225000,128.13,128.15,128,128,24397
US2.AAPL,5,20170202,225500,127.99,128.04,127.96,128.04,10100
US2.AAPL,5,20170202,230000,128.04,128.21,128.04,128.2,22623
US2.AAPL,5,20170202,230500,128.2,128.27,128.16,128.23,22656
US2.AAPL,5,20170202,231000,128.25,128.28,128.13,128.21,15174
US2.AAPL,5,20170202,231500,128.21,128.24,128.16,128.16,12073
US2.AAPL,5,20170202,232000,128.17,128.22,128.14,128.22,17866
US2.AAPL,5,20170202,232500,128.22,128.22,128.16,128.21,21626
US2.AAPL,5,20170202,233000,128.21,128.31,128.19,128.29,12723
US2.AAPL,5,20170202,233500,128.3,128.39,128.3,128.39,25116
US2.AAPL,5,20170202,234000,128.395,128.41,128.29,128.3,26687
US2.AAPL,5,20170202,234500,128.31,128.49,128.305,128.49,36273
US2.AAPL,5,20170202,235000,128.48,128.49,128.38,128.45,22291
US2.AAPL,5,20170202,235500,128.45,128.55,128.45,128.52,71381
US2.AAPL,5,20170203,0,128.51,128.55,128.385,128.5,92523
US2.AAPL,5,20170203,173500,128.36,128.8,128.33,128.54,57439
US2.AAPL,5,20170203,174000,128.53,128.74,128.45,128.51,49900
US2.AAPL,5,20170203,174500,128.51,128.59,128.165,128.28,37871
US2.AAPL,5,20170203,175000,128.3,128.8,128.29,128.79,29435
US2.AAPL,5,20170203,175500,128.84,128.94,128.77,128.91,31302
US2.AAPL,5,20170203,180000,128.92,129.1,128.92,129.02,30964
US2.AAPL,5,20170203,180500,129.03,129.11,128.91,128.91,40988
US2.AAPL,5,20170203,181000,128.91,129.01,128.85,128.94,29495
US2.AAPL,5,20170203,181500,128.97,129.04,128.82,129.04,26301
US2.AAPL,5,20170203,182000,129.04,129.08,128.91,129.04,23970
US2.AAPL,5,20170203,182500,129.03,129.045,128.92,128.97,25461
US2.AAPL,5,20170203,183000,128.97,129.19,128.97,129.05,30373
US2.AAPL,5,20170203,183500,129.04,129.08,128.89,128.89,29429
US2.AAPL,5,20170203,184000,128.88,128.95,128.865,128.88,20096
US2.AAPL,5,20170203,184500,128.88,128.93,128.77,128.79,16464
US2.AAPL,5,20170203,185000,128.78,128.84,128.7,128.84,21806
US2.AAPL,5,20170203,185500,128.85,128.85,128.68,128.71,13872
US2.AAPL,5,20170203,190000,128.72,128.79,128.7,128.71,11747
US2.AAPL,5,20170203,190500,128.71,128.865,128.71,128.86,14353
US2.AAPL,5,20170203,191000,128.85,128.91,128.85,128.88,9292
US2.AAPL,5,20170203,191500,128.87,128.88,128.78,128.78,14460
US2.AAPL,5,20170203,192000,128.78,128.78,128.695,128.7,19311
US2.AAPL,5,20170203,192500,128.7,128.76,128.55,128.56,23539
US2.AAPL,5,20170203,193000,128.56,128.61,128.53,128.57,15639
US2.AAPL,5,20170203,193500,128.56,128.64,128.52,128.56,13374
US2.AAPL,5,20170203,194000,128.55,128.61,128.51,128.61,13725
US2.AAPL,5,20170203,194500,128.61,128.61,128.41,128.46,19643
US2.AAPL,5,20170203,195000,128.45,128.49,128.39,128.49,19557
US2.AAPL,5,20170203,195500,128.52,128.52,128.43,128.44,9432
US2.AAPL,5,20170203,200000,128.43,128.44,128.35,128.42,16520
US2.AAPL,5,20170203,200500,128.44,128.46,128.38,128.455,13303
US2.AAPL,5,20170203,201000,128.455,128.49,128.44,128.47,13412
US2.AAPL,5,20170203,201500,128.47,128.53,128.4,128.53,13393
US2.AAPL,5,20170203,202000,128.53,128.59,128.53,128.58,7315
US2.AAPL,5,20170203,202500,128.59,128.59,128.555,128.57,4948
US2.AAPL,5,20170203,203000,128.575,128.585,128.47,128.49,9250
US2.AAPL,5,20170203,203500,128.5,128.51,128.48,128.5,6500
US2.AAPL,5,20170203,204000,128.515,128.52,128.41,128.44,8757
US2.AAPL,5,20170203,204500,128.435,128.48,128.43,128.46,8148
US2.AAPL,5,20170203,205000,128.47,128.485,128.44,128.485,6581
US2.AAPL,5,20170203,205500,128.485,128.49,128.43,128.43,12027
US2.AAPL,5,20170203,210000,128.43,128.47,128.42,128.445,7318
US2.AAPL,5,20170203,210500,128.45,128.48,128.44,128.46,5578
US2.AAPL,5,20170203,211000,128.46,128.46,128.415,128.415,4198
US2.AAPL,5,20170203,211500,128.41,128.43,128.37,128.42,6920
US2.AAPL,5,20170203,212000,128.435,128.47,128.42,128.44,6161
US2.AAPL,5,20170203,212500,128.44,128.46,128.43,128.46,3743
US2.AAPL,5,20170203,213000,128.46,128.51,128.46,128.47,12823
US2.AAPL,5,20170203,213500,128.47,128.49,128.44,128.48,11100
US2.AAPL,5,20170203,214000,128.49,128.51,128.36,128.39,16705
US2.AAPL,5,20170203,214500,128.41,128.41,128.345,128.375,8528
US2.AAPL,5,20170203,215000,128.38,128.41,128.37,128.41,15772
US2.AAPL,5,20170203,215500,128.42,128.48,128.405,128.48,13079
US2.AAPL,5,20170203,220000,128.47,128.48,128.44,128.45,10404
US2.AAPL,5,20170203,220500,128.46,128.47,128.46,128.46,1600
US2.AAPL,5,20170203,221000,128.47,128.485,128.46,128.47,5882
US2.AAPL,5,20170203,221500,128.47,128.52,128.47,128.5,8805
US2.AAPL,5,20170203,222000,128.49,128.55,128.47,128.47,23647
US2.AAPL,5,20170203,222500,128.46,128.56,128.46,128.54,8941
US2.AAPL,5,20170203,223000,128.555,128.565,128.48,128.49,12900
US2.AAPL,5,20170203,223500,128.5,128.58,128.5,128.56,11931
US2.AAPL,5,20170203,224000,128.57,128.57,128.54,128.57,10224
US2.AAPL,5,20170203,224500,128.57,128.615,128.56,128.58,9010
US2.AAPL,5,20170203,225000,128.58,128.645,128.58,128.63,19680
US2.AAPL,5,20170203,225500,128.63,128.695,128.63,128.66,10477
US2.AAPL,5,20170203,230000,128.66,128.68,128.62,128.68,16025
US2.AAPL,5,20170203,230500,128.68,128.7,128.645,128.7,14280
US2.AAPL,5,20170203,231000,128.7,128.79,128.7,128.79,19006
US2.AAPL,5,20170203,231500,128.79,128.85,128.77,128.85,15077
US2.AAPL,5,20170203,232000,128.86,128.98,128.86,128.93,47021
US2.AAPL,5,20170203,232500,128.93,128.94,128.9,128.9,31769
US2.AAPL,5,20170203,233000,128.91,128.91,128.85,128.87,24524
US2.AAPL,5,20170203,233500,128.88,128.9,128.83,128.875,27837
US2.AAPL,5,20170203,234000,128.87,128.91,128.855,128.875,25030
US2.AAPL,5,20170203,234500,128.87,128.92,128.855,128.915,53165
US2.AAPL,5,20170203,235000,128.91,128.975,128.88,128.93,57923
US2.AAPL,5,20170203,235500,128.95,129.04,128.92,129.035,80412
US2.AAPL,5,20170204,0,129.02,129.07,128.97,129.07,118652
US2.AAPL,5,20170206,173500,128.95,129.66,128.92,129.6,48748
US2.AAPL,5,20170206,174000,129.57,129.64,129.33,129.64,31899
US2.AAPL,5,20170206,174500,129.63,129.78,129.54,129.78,24383
US2.AAPL,5,20170206,175000,129.77,129.87,129.76,129.83,27669
US2.AAPL,5,20170206,175500,129.83,129.99,129.79,129.97,24532
US2.AAPL,5,20170206,180000,129.97,130.11,129.89,130.11,38265
US2.AAPL,5,20170206,180500,130.11,130.27,130.07,130.15,42538
US2.AAPL,5,20170206,181000,130.155,130.27,130.1,130.12,22447
US2.AAPL,5,20170206,181500,130.14,130.28,129.98,130.28,35937
US2.AAPL,5,20170206,182000,130.28,130.46,130.28,130.36,37126
US2.AAPL,5,20170206,182500,130.36,130.39,130.32,130.36,23024
US2.AAPL,5,20170206,183000,130.36,130.46,130.36,130.45,21944
US2.AAPL,5,20170206,183500,130.44,130.44,130.165,130.2,37574
US2.AAPL,5,20170206,184000,130.22,130.33,130.2,130.32,18973
US2.AAPL,5,20170206,184500,130.31,130.31,130.21,130.22,15069
US2.AAPL,5,20170206,185000,130.23,130.35,130.195,130.2,23821
US2.AAPL,5,20170206,185500,130.2,130.25,130.16,130.24,21448
US2.AAPL,5,20170206,190000,130.23,130.26,130.12,130.12,18507
US2.AAPL,5,20170206,190500,130.11,130.2,130.1,130.15,16168
US2.AAPL,5,20170206,191000,130.16,130.24,130.16,130.21,13550
US2.AAPL,5,20170206,191500,130.21,130.23,130.18,130.23,6640
US2.AAPL,5,20170206,192000,130.24,130.26,130.18,130.2,13285
US2.AAPL,5,20170206,192500,130.19,130.22,130.17,130.21,8289
US2.AAPL,5,20170206,193000,130.21,130.26,130.19,130.21,14248
US2.AAPL,5,20170206,193500,130.21,130.22,130.07,130.1,12043
US2.AAPL,5,20170206,194000,130.1,130.1,130.03,130.05,10369
US2.AAPL,5,20170206,194500,130.055,130.09,130.015,130.05,9614
US2.AAPL,5,20170206,195000,130.05,130.07,129.99,129.99,11280
US2.AAPL,5,20170206,195500,130,130.03,129.89,129.995,30345
US2.AAPL,5,20170206,200000,130.01,130.04,129.97,130.04,12680
US2.AAPL,5,20170206,200500,130.03,130.1,130.01,130.1,11801
US2.AAPL,5,20170206,201000,130.1,130.1,130.05,130.09,8150
US2.AAPL,5,20170206,201500,130.1,130.2,130.09,130.2,12975
US2.AAPL,5,20170206,202000,130.19,130.2,130.15,130.15,7602
US2.AAPL,5,20170206,202500,130.15,130.15,130.125,130.14,6899
